id_escola,nome_escola,rede,etapa,mesorregiao,municipio,ano,ideb,taxa_aprovacao,taxa_evasao,professores_por_aluno,infraestrutura_indice,internet_mbps,inclusao_ne_indice,paridade_genero,prof_math,prof_port,frequencia,lat,lon
10390,Escola Estadual Ariano Carvalho,Estadual,Fundamental,Mata,Monteiro,2019,5.02,99.5,6.01,0.072,0.58,71.0,0.78,0.99,0.74,0.65,92.4,-7.66584,-35.64332
10390,Escola Estadual Ariano Carvalho,Estadual,Fundamental,Mata,Monteiro,2020,5.13,99.5,6.6,0.072,0.67,44.3,0.96,0.99,0.45,0.67,89.4,-7.66584,-35.64332
10390,Escola Estadual Ariano Carvalho,Estadual,Fundamental,Mata,Monteiro,2021,5.46,95.6,6.84,0.087,0.59,64.8,0.88,1.04,0.62,0.84,94.5,-7.66584,-35.64332
10390,Escola Estadual Ariano Carvalho,Estadual,Fundamental,Mata,Monteiro,2022,5.41,99.5,4.39,0.083,0.72,56.1,0.71,1.03,0.53,0.63,91.1,-7.66584,-35.64332
10390,Escola Estadual Ariano Carvalho,Estadual,Fundamental,Mata,Monteiro,2023,5.02,99.5,6.19,0.069,0.76,54.1,0.77,0.99,0.59,0.83,91.6,-7.66584,-35.64332
10390,Escola Estadual Ariano Carvalho,Estadual,Fundamental,Mata,Monteiro,2024,4.87,99.5,5.65,0.084,0.53,38.2,0.81,1.02,0.48,0.67,91.8,-7.66584,-35.64332
10391,Escola Estadual Anísio Carvalho,Municipal,Fundamental,Agreste,Monteiro,2019,4.4,90.2,8.82,0.089,0.63,63.0,0.74,0.95,0.67,0.78,86.8,-7.63381,-35.64153
10391,Escola Estadual Anísio Carvalho,Municipal,Fundamental,Agreste,Monteiro,2020,4.59,85.6,7.52,0.085,0.56,47.0,0.81,0.94,0.67,0.58,90.8,-7.63381,-35.64153
10391,Escola Estadual Anísio Carvalho,Municipal,Fundamental,Agreste,Monteiro,2021,4.81,86.0,6.12,0.091,0.7,33.2,0.73,0.93,0.4,0.66,86.5,-7.63381,-35.64153
10391,Escola Estadual Anísio Carvalho,Municipal,Fundamental,Agreste,Monteiro,2022,5.25,88.5,6.19,0.061,0.72,47.1,0.65,0.96,0.82,0.74,93.6,-7.63381,-35.64153
10391,Escola Estadual Anísio Carvalho,Municipal,Fundamental,Agreste,Monteiro,2023,5.38,85.7,6.37,0.071,0.7,34.5,0.77,0.89,0.54,0.82,93.0,-7.63381,-35.64153
10391,Escola Estadual Anísio Carvalho,Municipal,Fundamental,Agreste,Monteiro,2024,4.48,87.3,7.53,0.068,0.6,46.2,0.61,0.98,0.69,0.65,100.0,-7.63381,-35.64153
10392,Escola Estadual Ariano Cavalcanti,Municipal,Fundamental,Mata,Monteiro,2019,4.63,86.4,6.84,0.072,0.62,21.9,0.6,0.93,0.63,0.83,91.5,-7.63093,-35.58775
10392,Escola Estadual Ariano Cavalcanti,Municipal,Fundamental,Mata,Monteiro,2020,4.25,84.7,5.48,0.091,0.68,37.2,0.79,0.94,0.78,0.86,92.7,-7.63093,-35.58775
10392,Escola Estadual Ariano Cavalcanti,Municipal,Fundamental,Mata,Monteiro,2021,4.65,90.2,5.18,0.085,0.58,41.7,0.8,1.01,0.61,0.66,93.0,-7.63093,-35.58775
10392,Escola Estadual Ariano Cavalcanti,Municipal,Fundamental,Mata,Monteiro,2022,4.64,86.2,6.01,0.075,0.59,21.9,0.93,0.91,0.67,0.67,93.9,-7.63093,-35.58775
10392,Escola Estadual Ariano Cavalcanti,Municipal,Fundamental,Mata,Monteiro,2023,4.56,90.4,7.43,0.061,0.57,36.2,0.68,0.94,0.51,0.65,96.5,-7.63093,-35.58775
10392,Escola Estadual Ariano Cavalcanti,Municipal,Fundamental,Mata,Monteiro,2024,4.76,85.4,5.36,0.08,0.59,8.0,0.98,0.98,0.69,0.66,94.5,-7.63093,-35.58775
10393,Escola Colégio Nabuco Pessoa,Municipal,Fundamental,Mata,Monteiro,2019,4.06,91.3,4.28,0.068,0.43,35.6,0.94,0.99,0.69,0.64,87.8,-7.57516,-35.68009
10393,Escola Colégio Nabuco Pessoa,Municipal,Fundamental,Mata,Monteiro,2020,4.52,91.8,3.66,0.067,0.42,55.5,0.76,0.95,0.63,0.63,93.3,-7.57516,-35.68009
10393,Escola Colégio Nabuco Pessoa,Municipal,Fundamental,Mata,Monteiro,2021,4.56,99.0,5.57,0.088,0.47,33.7,0.86,1.02,0.56,0.52,84.4,-7.57516,-35.68009
10393,Escola Colégio Nabuco Pessoa,Municipal,Fundamental,Mata,Monteiro,2022,4.46,89.7,3.35,0.087,0.32,5.0,0.84,0.97,0.79,0.71,85.1,-7.57516,-35.68009
10393,Escola Colégio Nabuco Pessoa,Municipal,Fundamental,Mata,Monteiro,2023,4.65,86.5,4.13,0.087,0.45,27.1,0.69,0.87,0.8,0.86,96.9,-7.57516,-35.68009
10393,Escola Colégio Nabuco Pessoa,Municipal,Fundamental,Mata,Monteiro,2024,4.89,93.2,1.44,0.089,0.42,53.3,0.89,1.0,0.73,0.54,91.6,-7.57516,-35.68009
10394,Escola Municipal José Lins Souto,Municipal,Médio,Sertão,Monteiro,2019,5.3,75.6,5.26,0.06,0.73,37.1,0.87,1.01,0.48,0.64,93.8,-7.57864,-35.62352
10394,Escola Municipal José Lins Souto,Municipal,Médio,Sertão,Monteiro,2020,5.46,85.9,5.4,0.06,0.78,40.7,0.69,1.05,0.3,0.65,88.4,-7.57864,-35.62352
10394,Escola Municipal José Lins Souto,Municipal,Médio,Sertão,Monteiro,2021,5.32,80.1,5.97,0.052,0.77,38.7,0.78,0.97,0.52,0.47,95.9,-7.57864,-35.62352
10394,Escola Municipal José Lins Souto,Municipal,Médio,Sertão,Monteiro,2022,5.53,82.8,6.25,0.068,0.64,34.5,0.79,0.96,0.61,0.67,89.3,-7.57864,-35.62352
10394,Escola Municipal José Lins Souto,Municipal,Médio,Sertão,Monteiro,2023,5.44,87.1,4.66,0.064,0.72,37.8,0.82,0.97,0.72,0.67,88.5,-7.57864,-35.62352
10394,Escola Municipal José Lins Souto,Municipal,Médio,Sertão,Monteiro,2024,5.9,86.9,5.47,0.073,0.8,43.8,0.62,0.94,0.66,0.58,96.6,-7.57864,-35.62352
10395,Escola Prof. Anísio Pessoa,Estadual,Fundamental,Litoral,Monteiro,2019,4.21,85.7,2.47,0.072,0.74,47.1,0.85,0.9,0.61,0.65,96.1,-7.63157,-35.74102
10395,Escola Prof. Anísio Pessoa,Estadual,Fundamental,Litoral,Monteiro,2020,4.02,82.3,3.15,0.088,0.84,71.6,0.74,0.94,0.49,0.67,92.5,-7.63157,-35.74102
10395,Escola Prof. Anísio Pessoa,Estadual,Fundamental,Litoral,Monteiro,2021,4.35,83.9,3.41,0.081,0.81,57.9,0.78,0.99,0.68,0.8,82.9,-7.63157,-35.74102
10395,Escola Prof. Anísio Pessoa,Estadual,Fundamental,Litoral,Monteiro,2022,4.22,94.8,3.39,0.082,0.72,55.3,0.85,1.0,0.54,0.67,87.5,-7.63157,-35.74102
10395,Escola Prof. Anísio Pessoa,Estadual,Fundamental,Litoral,Monteiro,2023,4.29,84.2,3.16,0.08,0.81,61.2,0.81,0.97,0.53,0.69,91.3,-7.63157,-35.74102
10395,Escola Prof. Anísio Pessoa,Estadual,Fundamental,Litoral,Monteiro,2024,4.11,89.1,3.83,0.067,0.65,68.7,0.87,0.93,0.59,0.7,94.3,-7.63157,-35.74102
10396,Escola Estadual Anísio Carvalho,Municipal,Fundamental,Agreste,Monteiro,2019,5.43,93.3,4.6,0.082,0.56,41.2,0.82,1.0,0.51,0.66,91.0,-7.63922,-35.64623
10396,Escola Estadual Anísio Carvalho,Municipal,Fundamental,Agreste,Monteiro,2020,5.29,98.4,6.01,0.078,0.6,36.1,0.98,0.89,0.63,0.65,97.0,-7.63922,-35.64623
10396,Escola Estadual Anísio Carvalho,Municipal,Fundamental,Agreste,Monteiro,2021,6.01,89.5,5.11,0.087,0.67,56.8,0.71,0.99,0.38,0.65,98.9,-7.63922,-35.64623
10396,Escola Estadual Anísio Carvalho,Municipal,Fundamental,Agreste,Monteiro,2022,6.26,90.1,5.24,0.077,0.49,44.8,1.0,1.0,0.48,0.57,88.5,-7.63922,-35.64623
10396,Escola Estadual Anísio Carvalho,Municipal,Fundamental,Agreste,Monteiro,2023,5.81,86.0,5.73,0.09,0.56,25.7,0.81,1.01,0.73,0.69,88.2,-7.63922,-35.64623
10396,Escola Estadual Anísio Carvalho,Municipal,Fundamental,Agreste,Monteiro,2024,5.89,87.6,4.04,0.06,0.4,8.7,0.6,1.03,0.65,0.68,90.6,-7.63922,-35.64623
10397,Escola Municipal Maria Cavalcanti,Municipal,Médio,Mata,Monteiro,2019,4.7,93.3,6.28,0.064,0.7,59.7,0.89,0.95,0.34,0.69,90.8,-7.70553,-35.66284
10397,Escola Municipal Maria Cavalcanti,Municipal,Médio,Mata,Monteiro,2020,5.25,98.6,4.94,0.063,0.69,28.2,0.76,0.97,0.71,0.73,90.3,-7.70553,-35.66284
10397,Escola Municipal Maria Cavalcanti,Municipal,Médio,Mata,Monteiro,2021,5.14,99.5,6.18,0.075,0.63,44.9,0.88,1.02,0.76,0.52,92.5,-7.70553,-35.66284
10397,Escola Municipal Maria Cavalcanti,Municipal,Médio,Mata,Monteiro,2022,5.3,97.5,5.94,0.075,0.62,12.4,0.94,0.97,0.8,0.59,88.4,-7.70553,-35.66284
10397,Escola Municipal Maria Cavalcanti,Municipal,Médio,Mata,Monteiro,2023,4.99,94.2,6.14,0.084,0.66,59.9,0.75,0.93,0.59,0.85,96.1,-7.70553,-35.66284
10397,Escola Municipal Maria Cavalcanti,Municipal,Médio,Mata,Monteiro,2024,5.34,99.5,5.72,0.05,0.58,19.6,0.79,0.97,0.78,0.62,91.3,-7.70553,-35.66284
10398,Escola Colégio Maria Cavalcanti,Estadual,Fundamental,Borborema,Monteiro,2019,4.81,80.6,6.51,0.093,0.57,23.2,0.78,1.1,0.41,0.57,92.8,-7.64292,-35.67939
10398,Escola Colégio Maria Cavalcanti,Estadual,Fundamental,Borborema,Monteiro,2020,4.86,85.4,8.6,0.064,0.68,79.0,0.91,1.02,0.48,0.56,93.2,-7.64292,-35.67939
10398,Escola Colégio Maria Cavalcanti,Estadual,Fundamental,Borborema,Monteiro,2021,4.74,85.7,8.09,0.073,0.67,53.4,0.62,0.93,0.54,0.73,100.0,-7.64292,-35.67939
10398,Escola Colégio Maria Cavalcanti,Estadual,Fundamental,Borborema,Monteiro,2022,4.67,87.1,7.05,0.095,0.85,70.3,0.75,0.88,0.74,0.74,93.9,-7.64292,-35.67939
10398,Escola Colégio Maria Cavalcanti,Estadual,Fundamental,Borborema,Monteiro,2023,5.22,82.9,7.86,0.083,0.73,72.5,0.71,1.1,0.49,0.64,99.4,-7.64292,-35.67939
10398,Escola Colégio Maria Cavalcanti,Estadual,Fundamental,Borborema,Monteiro,2024,5.1,79.9,6.93,0.076,0.63,81.4,0.57,1.02,0.57,0.74,94.3,-7.64292,-35.67939
10399,Escola Municipal Raquel Carvalho,Estadual,Fundamental,Mata,Monteiro,2019,4.51,86.3,1.97,0.066,0.88,92.8,0.64,1.06,0.52,0.76,93.9,-7.62062,-35.73433
10399,Escola Municipal Raquel Carvalho,Estadual,Fundamental,Mata,Monteiro,2020,4.14,85.0,1.79,0.082,0.76,40.1,0.58,0.97,0.35,0.71,87.0,-7.62062,-35.73433
10399,Escola Municipal Raquel Carvalho,Estadual,Fundamental,Mata,Monteiro,2021,4.9,82.2,2.64,0.062,0.82,47.5,0.96,0.99,0.53,0.68,89.8,-7.62062,-35.73433
10399,Escola Municipal Raquel Carvalho,Estadual,Fundamental,Mata,Monteiro,2022,4.59,88.3,2.97,0.077,0.77,49.0,0.73,1.01,0.71,0.57,91.0,-7.62062,-35.73433
10399,Escola Municipal Raquel Carvalho,Estadual,Fundamental,Mata,Monteiro,2023,4.62,95.4,2.9,0.092,0.8,44.8,0.78,1.01,0.5,0.68,96.2,-7.62062,-35.73433
10399,Escola Municipal Raquel Carvalho,Estadual,Fundamental,Mata,Monteiro,2024,5.09,83.4,2.93,0.073,0.77,45.9,0.85,0.97,0.67,0.45,94.0,-7.62062,-35.73433
10400,Escola Municipal Ariano Carvalho,Municipal,Fundamental,Litoral,Monteiro,2019,4.75,90.9,5.47,0.088,0.74,11.4,0.74,1.0,0.62,0.68,91.4,-7.6464,-35.63481
10400,Escola Municipal Ariano Carvalho,Municipal,Fundamental,Litoral,Monteiro,2020,4.83,91.7,6.58,0.089,0.76,33.0,0.85,0.98,0.61,0.76,86.2,-7.6464,-35.63481
10400,Escola Municipal Ariano Carvalho,Municipal,Fundamental,Litoral,Monteiro,2021,5.26,90.4,5.94,0.064,0.71,40.5,0.74,0.95,0.62,0.51,89.2,-7.6464,-35.63481
10400,Escola Municipal Ariano Carvalho,Municipal,Fundamental,Litoral,Monteiro,2022,5.21,94.2,6.1,0.114,0.69,48.5,0.58,0.99,0.75,0.53,92.4,-7.6464,-35.63481
10400,Escola Municipal Ariano Carvalho,Municipal,Fundamental,Litoral,Monteiro,2023,5.39,90.4,5.61,0.071,0.74,18.7,0.73,0.95,0.48,0.68,81.9,-7.6464,-35.63481
10400,Escola Municipal Ariano Carvalho,Municipal,Fundamental,Litoral,Monteiro,2024,5.14,94.2,5.76,0.104,0.81,49.6,0.69,1.04,0.91,0.66,93.9,-7.6464,-35.63481
10401,Escola Municipal Maria Albuquerque,Municipal,Fundamental,Borborema,Monteiro,2019,4.64,85.5,8.91,0.076,0.72,33.9,0.78,0.92,0.49,0.7,89.3,-7.54522,-35.73372
10401,Escola Municipal Maria Albuquerque,Municipal,Fundamental,Borborema,Monteiro,2020,5.44,90.9,8.15,0.06,0.62,52.8,0.68,0.96,0.6,0.67,95.8,-7.54522,-35.73372
10401,Escola Municipal Maria Albuquerque,Municipal,Fundamental,Borborema,Monteiro,2021,5.56,91.5,8.01,0.069,0.5,22.6,0.78,0.92,0.63,0.67,81.8,-7.54522,-35.73372
10401,Escola Municipal Maria Albuquerque,Municipal,Fundamental,Borborema,Monteiro,2022,5.1,93.1,7.18,0.067,0.45,32.5,0.67,0.93,0.68,0.63,86.1,-7.54522,-35.73372
10401,Escola Municipal Maria Albuquerque,Municipal,Fundamental,Borborema,Monteiro,2023,5.87,88.2,8.44,0.075,0.71,42.7,0.69,0.95,0.67,0.83,95.0,-7.54522,-35.73372
10401,Escola Municipal Maria Albuquerque,Municipal,Fundamental,Borborema,Monteiro,2024,5.27,82.8,8.55,0.084,0.56,30.5,0.7,1.04,0.7,0.81,88.2,-7.54522,-35.73372
10402,Escola Prof. Raquel Cavalcanti,Municipal,Médio,Borborema,Monteiro,2019,6.0,80.6,7.93,0.064,0.57,42.5,0.78,0.93,0.74,0.72,91.9,-7.75906,-35.74379
10402,Escola Prof. Raquel Cavalcanti,Municipal,Médio,Borborema,Monteiro,2020,5.02,86.8,9.09,0.078,0.62,39.4,0.82,0.98,0.35,0.57,91.7,-7.75906,-35.74379
10402,Escola Prof. Raquel Cavalcanti,Municipal,Médio,Borborema,Monteiro,2021,5.37,88.9,5.42,0.067,0.5,34.6,0.95,0.94,0.58,0.78,89.1,-7.75906,-35.74379
10402,Escola Prof. Raquel Cavalcanti,Municipal,Médio,Borborema,Monteiro,2022,5.68,81.4,8.13,0.058,0.54,23.6,0.66,0.97,0.75,0.61,88.1,-7.75906,-35.74379
10402,Escola Prof. Raquel Cavalcanti,Municipal,Médio,Borborema,Monteiro,2023,5.83,82.0,7.38,0.082,0.57,19.8,0.8,0.93,0.75,0.85,87.2,-7.75906,-35.74379
10402,Escola Prof. Raquel Cavalcanti,Municipal,Médio,Borborema,Monteiro,2024,5.78,85.9,6.66,0.054,0.5,32.6,0.87,1.04,0.64,0.58,86.9,-7.75906,-35.74379
10403,Escola Prof. Anísio Queiroz,Municipal,Fundamental,Mata,Monteiro,2019,4.54,87.5,5.23,0.074,0.85,43.1,0.76,0.99,0.69,0.72,92.4,-7.71645,-35.69854
10403,Escola Prof. Anísio Queiroz,Municipal,Fundamental,Mata,Monteiro,2020,4.79,90.6,6.28,0.068,0.71,76.4,0.8,0.97,0.64,0.53,92.9,-7.71645,-35.69854
10403,Escola Prof. Anísio Queiroz,Municipal,Fundamental,Mata,Monteiro,2021,4.66,84.9,3.73,0.083,0.83,35.0,0.8,0.96,0.54,0.66,92.6,-7.71645,-35.69854
10403,Escola Prof. Anísio Queiroz,Municipal,Fundamental,Mata,Monteiro,2022,4.82,89.2,5.59,0.098,0.82,8.6,0.98,0.95,0.65,0.68,86.6,-7.71645,-35.69854
10403,Escola Prof. Anísio Queiroz,Municipal,Fundamental,Mata,Monteiro,2023,4.9,82.0,4.05,0.073,0.74,54.1,0.79,0.88,0.87,0.83,87.7,-7.71645,-35.69854
10403,Escola Prof. Anísio Queiroz,Municipal,Fundamental,Mata,Monteiro,2024,4.88,87.8,4.53,0.093,0.85,61.2,0.78,0.95,0.81,0.46,88.4,-7.71645,-35.69854
10404,Escola Municipal Raquel Pessoa,Municipal,Médio,Agreste,Monteiro,2019,4.22,99.5,5.59,0.089,0.53,35.1,0.7,0.96,0.67,0.63,94.6,-7.64257,-35.69994
10404,Escola Municipal Raquel Pessoa,Municipal,Médio,Agreste,Monteiro,2020,4.46,94.2,8.38,0.078,0.52,42.7,0.79,0.96,0.59,0.6,92.8,-7.64257,-35.69994
10404,Escola Municipal Raquel Pessoa,Municipal,Médio,Agreste,Monteiro,2021,4.53,99.5,7.43,0.069,0.68,41.7,0.74,0.98,0.53,0.85,92.8,-7.64257,-35.69994
10404,Escola Municipal Raquel Pessoa,Municipal,Médio,Agreste,Monteiro,2022,4.88,93.9,6.65,0.065,0.61,39.1,0.71,1.01,0.65,0.66,87.7,-7.64257,-35.69994
10404,Escola Municipal Raquel Pessoa,Municipal,Médio,Agreste,Monteiro,2023,4.78,95.5,5.9,0.052,0.55,52.2,0.76,1.0,0.56,0.62,91.6,-7.64257,-35.69994
10404,Escola Municipal Raquel Pessoa,Municipal,Médio,Agreste,Monteiro,2024,4.75,99.0,6.26,0.068,0.69,6.1,0.61,0.95,0.63,0.55,94.8,-7.64257,-35.69994
10405,Escola Municipal José Lins Souto,Municipal,Fundamental,Mata,Monteiro,2019,5.37,95.8,5.25,0.071,0.68,40.3,0.77,0.95,0.64,0.56,87.9,-7.6129,-35.7006
10405,Escola Municipal José Lins Souto,Municipal,Fundamental,Mata,Monteiro,2020,5.33,84.1,6.98,0.085,0.86,18.6,0.74,1.03,0.48,0.68,89.3,-7.6129,-35.7006
10405,Escola Municipal José Lins Souto,Municipal,Fundamental,Mata,Monteiro,2021,5.04,92.5,6.54,0.07,0.61,27.6,0.93,0.98,0.8,0.56,96.3,-7.6129,-35.7006
10405,Escola Municipal José Lins Souto,Municipal,Fundamental,Mata,Monteiro,2022,5.96,87.1,7.0,0.082,0.61,49.0,0.67,0.96,0.63,0.83,92.2,-7.6129,-35.7006
10405,Escola Municipal José Lins Souto,Municipal,Fundamental,Mata,Monteiro,2023,5.42,84.7,6.53,0.083,0.87,37.9,0.79,1.07,0.81,0.6,95.8,-7.6129,-35.7006
10405,Escola Municipal José Lins Souto,Municipal,Fundamental,Mata,Monteiro,2024,6.13,90.3,5.46,0.07,0.75,42.9,0.81,0.98,0.73,0.8,96.7,-7.6129,-35.7006
10406,Escola Prof. Anísio Pereira,Estadual,Médio,Litoral,Monteiro,2019,5.33,95.1,6.27,0.091,0.46,51.8,0.69,0.99,0.6,0.62,97.6,-7.59549,-35.69201
10406,Escola Prof. Anísio Pereira,Estadual,Médio,Litoral,Monteiro,2020,5.15,94.3,7.33,0.091,0.47,60.0,0.87,0.98,0.63,0.73,92.7,-7.59549,-35.69201
10406,Escola Prof. Anísio Pereira,Estadual,Médio,Litoral,Monteiro,2021,5.33,94.3,5.83,0.073,0.48,56.4,0.8,0.97,0.52,0.84,88.2,-7.59549,-35.69201
10406,Escola Prof. Anísio Pereira,Estadual,Médio,Litoral,Monteiro,2022,5.34,96.8,6.7,0.062,0.57,70.0,0.72,1.03,0.5,0.6,88.9,-7.59549,-35.69201
10406,Escola Prof. Anísio Pereira,Estadual,Médio,Litoral,Monteiro,2023,5.29,94.1,6.25,0.065,0.46,37.3,0.64,0.94,0.58,0.83,87.9,-7.59549,-35.69201
10406,Escola Prof. Anísio Pereira,Estadual,Médio,Litoral,Monteiro,2024,5.26,93.6,5.36,0.07,0.53,51.3,0.91,0.95,0.82,0.7,90.4,-7.59549,-35.69201
10407,Escola Colégio Paulo Freire Pessoa,Estadual,Médio,Sertão,Monteiro,2019,5.14,85.5,6.69,0.054,0.73,70.1,0.82,0.94,0.66,0.54,100.0,-7.58332,-35.70109
10407,Escola Colégio Paulo Freire Pessoa,Estadual,Médio,Sertão,Monteiro,2020,5.14,80.6,6.9,0.069,0.66,47.1,0.7,0.91,0.65,0.64,94.1,-7.58332,-35.70109
10407,Escola Colégio Paulo Freire Pessoa,Estadual,Médio,Sertão,Monteiro,2021,5.83,85.7,6.91,0.075,0.7,59.2,0.65,0.91,0.67,0.75,87.8,-7.58332,-35.70109
10407,Escola Colégio Paulo Freire Pessoa,Estadual,Médio,Sertão,Monteiro,2022,5.52,86.7,7.74,0.086,0.85,43.1,1.0,0.94,0.61,0.62,90.5,-7.58332,-35.70109
10407,Escola Colégio Paulo Freire Pessoa,Estadual,Médio,Sertão,Monteiro,2023,5.43,82.0,8.62,0.065,0.56,63.8,0.84,0.94,0.95,0.75,91.1,-7.58332,-35.70109
10407,Escola Colégio Paulo Freire Pessoa,Estadual,Médio,Sertão,Monteiro,2024,5.01,89.2,8.14,0.069,0.5,75.7,0.71,0.92,0.6,0.69,94.1,-7.58332,-35.70109
10408,Escola Colégio Severino Queiroz,Municipal,Fundamental,Litoral,Monteiro,2019,4.35,89.1,9.28,0.077,0.68,45.7,0.86,1.0,0.84,0.69,93.3,-7.54659,-35.73224
10408,Escola Colégio Severino Queiroz,Municipal,Fundamental,Litoral,Monteiro,2020,4.77,83.4,9.84,0.065,0.69,47.9,0.9,0.96,0.56,0.48,91.8,-7.54659,-35.73224
10408,Escola Colégio Severino Queiroz,Municipal,Fundamental,Litoral,Monteiro,2021,4.88,86.1,10.23,0.07,0.72,20.9,0.65,0.95,0.48,0.45,89.1,-7.54659,-35.73224
10408,Escola Colégio Severino Queiroz,Municipal,Fundamental,Litoral,Monteiro,2022,5.02,89.0,9.2,0.078,0.78,24.2,0.8,1.12,0.46,0.78,89.9,-7.54659,-35.73224
10408,Escola Colégio Severino Queiroz,Municipal,Fundamental,Litoral,Monteiro,2023,4.78,86.4,9.98,0.097,0.55,47.1,0.74,1.0,0.81,0.73,91.5,-7.54659,-35.73224
10408,Escola Colégio Severino Queiroz,Municipal,Fundamental,Litoral,Monteiro,2024,5.04,84.9,9.88,0.088,0.6,21.2,0.7,1.01,0.77,0.65,91.2,-7.54659,-35.73224
10409,Escola Municipal Zélia Cavalcanti,Municipal,Médio,Mata,Monteiro,2019,5.33,84.1,5.29,0.059,0.7,27.1,0.85,1.0,0.4,0.84,87.7,-7.52751,-35.58908
10409,Escola Municipal Zélia Cavalcanti,Municipal,Médio,Mata,Monteiro,2020,5.26,84.6,4.48,0.045,0.77,36.9,0.8,1.09,0.68,0.63,87.2,-7.52751,-35.58908
10409,Escola Municipal Zélia Cavalcanti,Municipal,Médio,Mata,Monteiro,2021,5.39,88.1,6.62,0.066,0.81,6.7,0.87,1.0,0.41,0.72,88.0,-7.52751,-35.58908
10409,Escola Municipal Zélia Cavalcanti,Municipal,Médio,Mata,Monteiro,2022,5.62,91.8,4.0,0.055,0.83,65.3,0.81,1.01,0.76,0.63,95.3,-7.52751,-35.58908
10409,Escola Municipal Zélia Cavalcanti,Municipal,Médio,Mata,Monteiro,2023,5.87,92.4,4.09,0.072,0.88,31.5,0.92,0.91,0.95,0.66,95.0,-7.52751,-35.58908
10409,Escola Municipal Zélia Cavalcanti,Municipal,Médio,Mata,Monteiro,2024,5.6,86.2,4.3,0.073,0.84,33.0,0.73,0.96,0.69,0.6,91.0,-7.52751,-35.58908
10410,Escola Prof. Ariano da Silva,Estadual,Fundamental,Mata,Monteiro,2019,5.07,84.7,6.78,0.079,0.54,58.9,0.84,1.01,0.66,0.73,91.7,-7.71243,-35.71516
10410,Escola Prof. Ariano da Silva,Estadual,Fundamental,Mata,Monteiro,2020,4.74,78.8,6.31,0.073,0.4,62.1,0.59,0.93,0.53,0.58,100.0,-7.71243,-35.71516
10410,Escola Prof. Ariano da Silva,Estadual,Fundamental,Mata,Monteiro,2021,5.19,79.9,6.41,0.086,0.55,62.0,0.6,1.0,0.74,0.89,86.5,-7.71243,-35.71516
10410,Escola Prof. Ariano da Silva,Estadual,Fundamental,Mata,Monteiro,2022,4.94,75.6,7.0,0.09,0.57,65.6,0.74,0.97,0.59,0.54,94.8,-7.71243,-35.71516
10410,Escola Prof. Ariano da Silva,Estadual,Fundamental,Mata,Monteiro,2023,5.14,78.1,5.3,0.093,0.58,68.4,0.74,1.01,0.52,0.79,86.6,-7.71243,-35.71516
10410,Escola Prof. Ariano da Silva,Estadual,Fundamental,Mata,Monteiro,2024,5.06,83.9,6.85,0.076,0.64,30.1,0.61,0.96,0.62,0.72,92.8,-7.71243,-35.71516
10411,Escola Colégio Zélia Souto,Municipal,Fundamental,Borborema,Monteiro,2019,5.35,79.6,7.74,0.079,0.22,56.8,0.69,0.89,0.62,0.74,94.7,-7.59641,-35.75572
10411,Escola Colégio Zélia Souto,Municipal,Fundamental,Borborema,Monteiro,2020,5.11,86.8,7.23,0.096,0.41,29.4,0.6,1.04,0.64,0.71,95.1,-7.59641,-35.75572
10411,Escola Colégio Zélia Souto,Municipal,Fundamental,Borborema,Monteiro,2021,5.56,87.0,6.26,0.078,0.34,44.3,0.71,1.02,0.64,0.72,97.8,-7.59641,-35.75572
10411,Escola Colégio Zélia Souto,Municipal,Fundamental,Borborema,Monteiro,2022,5.3,84.7,6.99,0.094,0.2,25.8,0.71,1.04,0.55,0.7,89.6,-7.59641,-35.75572
10411,Escola Colégio Zélia Souto,Municipal,Fundamental,Borborema,Monteiro,2023,5.66,85.0,5.51,0.081,0.37,23.7,0.52,0.98,0.68,0.8,99.0,-7.59641,-35.75572
10411,Escola Colégio Zélia Souto,Municipal,Fundamental,Borborema,Monteiro,2024,5.19,91.1,7.61,0.076,0.38,45.2,0.84,1.05,0.6,0.61,90.0,-7.59641,-35.75572
10412,Escola Colégio Ariano Cavalcanti,Municipal,Fundamental,Litoral,Monteiro,2019,4.73,76.5,7.09,0.072,0.7,50.1,0.85,0.95,0.68,0.71,95.6,-7.68593,-35.67711
10412,Escola Colégio Ariano Cavalcanti,Municipal,Fundamental,Litoral,Monteiro,2020,5.41,83.8,5.45,0.078,0.73,54.5,0.93,0.97,0.68,0.72,87.6,-7.68593,-35.67711
10412,Escola Colégio Ariano Cavalcanti,Municipal,Fundamental,Litoral,Monteiro,2021,5.28,83.0,3.57,0.07,0.75,8.6,0.68,0.99,0.83,0.73,90.5,-7.68593,-35.67711
10412,Escola Colégio Ariano Cavalcanti,Municipal,Fundamental,Litoral,Monteiro,2022,5.58,84.3,5.85,0.065,0.66,55.2,0.77,0.94,0.38,0.57,93.6,-7.68593,-35.67711
10412,Escola Colégio Ariano Cavalcanti,Municipal,Fundamental,Litoral,Monteiro,2023,5.72,74.1,4.96,0.081,0.66,57.2,0.7,0.99,0.49,0.67,92.6,-7.68593,-35.67711
10412,Escola Colégio Ariano Cavalcanti,Municipal,Fundamental,Litoral,Monteiro,2024,5.75,80.6,5.46,0.088,0.71,35.7,0.78,0.95,0.69,0.62,89.4,-7.68593,-35.67711
